app_name,app_id,user_name,score,content,thumbs_up_count,review_date,cleaned_text,processed_text,sentiment_label,sentiment_score
Grab,com.grabtaxi.passenger,Andreas Tambunan,3,lumayan baik,0,2025-04-10 23:51:35,lumayan baik,lumayan baik,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Bean Bros,1,Pepek benerin jaringan kau Telkomsel,0,2025-04-11 15:31:54,pepek benerin jaringan kau telkomsel,pepek benerin jaring kau telkomsel,negative,0
Grab,com.grabtaxi.passenger,Adhe Suryani Indah Kusuma,3,Sering trouble,0,2025-04-10 10:47:58,sering trouble,sering trouble,neutral,1
Gojek,com.gojek.app,Aten Maulana,2,apalah aplikasi gojek nih sebentar2 gangguan saat ngisi saldo woy gojek perbaiki lah masa mau kaya gini terus,0,2025-04-11 16:19:59,apalah aplikasi gojek nih sebentar gangguan saat ngisi saldo woy gojek perbaiki lah masa mau kaya gini terus,apa aplikasi gojek nih sebentar ganggu saat ngisi saldo woy gojek baik lah masa mau kaya gin terus,negative,0
BRImo,id.co.bri.brimo,didik deky,3,"Apa penyebab ga bisa dibuka, di klik langsung hilang ..",0,2025-04-11 08:01:52,apa penyebab ga bisa dibuka di klik langsung hilang,apa sebab ga buka klik langsung hilang,neutral,1
Grab,com.grabtaxi.passenger,Imron Badhawi,3,"Kalo dapat pengemudi seringnya yang jauh-jauh, jarang banget yang deket2.",0,2025-04-10 17:29:34,kalo dapat pengemudi seringnya yang jauhjauh jarang banget yang deket,kalo dapat kemudi sering jauhjauh jarang banget deket,neutral,1
Netflix,com.netflix.mediaclient,Danish Mikail,3,"kenapa banyak film yang ga ada, pdhl udh byr loh",0,2025-04-04 16:38:14,kenapa banyak film yang ga ada pdhl udh byr loh,kenapa banyak film ga pdhl udh byr loh,neutral,1
Netflix,com.netflix.mediaclient,Nika Nika,5,"aplikasi nya bagus, banyak tontonan sejauh ini pun masih belum ada bug atau semacamnya",2,2025-04-01 10:52:24,aplikasi nya bagus banyak tontonan sejauh ini pun masih belum ada bug atau semacamnya,aplikasi nya bagus banyak tonton jauh pun masih belum bug macam,positive,2
Netflix,com.netflix.mediaclient,angga Syahh,1,"masuk doang bikin emosi, udah bener akun nya pasword nya tapi ga masuk. Sumpah udah berkali-kali ganti akun, ganti nomer telpon, tapi tetep gitu terus.",1,2025-03-29 14:55:59,masuk doang bikin emosi udah bener akun nya pasword nya tapi ga masuk sumpah udah berkalikali ganti akun ganti nomer telpon tapi tetep gitu terus,masuk doang bikin emosi udah bener akun nya pasword nya tapi ga masuk sumpah udah berkalikali ganti akun ganti nomer telpon tapi tetep gitu terus,negative,0
Shopee,com.shopee.id,Susi Fitriani,5,"senang belanja shopee,barang nya bagus sesui ekspetasi,murah pengiriman cepat",0,2025-04-11 16:46:06,senang belanja shopeebarang nya bagus sesui ekspetasimurah pengiriman cepat,senang belanja shopeebarang nya bagus sesui ekspetasimurah kirim cepat,positive,2
Jenius,com.btpn.dc,Fiqri adriansyah,3,Kalo buka app lama,0,2025-03-18 22:59:47,kalo buka app lama,kalo buka app lama,neutral,1
Shopee,com.shopee.id,defa indrawan,1,"jasa pengiriman dari shopee ini banyak kacau nya, apalagi SPX. Jangan lah dimonopoli satu jasa pengiriman, sementara jasa pengiriman lain dipatok tarif jauh lebih mahal. SPX di tmpt saya jaraknya 1 jam perjalanan dan disuruh ambil sendiri, padahal sebelumnya dgn J&T dengan jumlah paket yg sama banyaknya diantar walaupun tidak sampai rumah. tolong diberi perlakuan yg sama untuk Ninja, J&T, JNE biar nanti konsumen yg menilai. itu gunanya penilaian untuk pengiriman.",56,2025-04-11 16:54:20,jasa pengiriman dari shopee ini banyak kacau nya apalagi spx jangan lah dimonopoli satu jasa pengiriman sementara jasa pengiriman lain dipatok tarif jauh lebih mahal spx di tmpt saya jaraknya jam perjalanan dan disuruh ambil sendiri padahal sebelumnya dgn jt dengan jumlah paket yg sama banyaknya diantar walaupun tidak sampai rumah tolong diberi perlakuan yg sama untuk ninja jt jne biar nanti konsumen yg menilai itu gunanya penilaian untuk pengiriman,jasa kirim shopee banyak kacau nya apalagi spx jangan lah monopoli satu jasa kirim sementara jasa kirim lain patok tarif jauh lebih mahal spx tmpt jarak jam jalan suruh ambil sendiri padahal belum dgn jt jumlah paket yg sama banyak antar walaupun sampai rumah tolong beri laku yg sama ninja jt jne biar nanti konsumen yg nilai guna nilai kirim,negative,0
Shopee,com.shopee.id,Almira Rahma,3,stlah di upgred jdi lemot,0,2025-04-11 15:21:00,stlah di upgred jdi lemot,stlah upgred jdi lot,neutral,1
Gojek,com.gojek.app,Vip Talent management,4,Nice,0,2025-04-11 16:05:41,nice,nice,positive,2
Netflix,com.netflix.mediaclient,dwiyanti asrini,3,"tagihan aman, tapi pas mau nonton suara ada gambar tidak ada, sudah coba disemua film. knp netflix?",0,2025-04-07 20:06:03,tagihan aman tapi pas mau nonton suara ada gambar tidak ada sudah coba disemua film knp netflix,tagih aman tapi pas mau nonton suara gambar sudah coba semua film knp netflix,neutral,1
BRImo,id.co.bri.brimo,Intan Puspita,5,bagus,0,2025-04-11 08:43:17,bagus,bagus,positive,2
Tokopedia,com.tokopedia.tkpd,ahmad taufik hidayat,3,"login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu, 30% screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi, terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih. dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya.",0,2025-04-10 00:53:24,login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya,login nya udah jauh lebih gampang cuma lebih lelet fersi dulu screentime aplikasi cuma nunggu loading konten endingnya malah aplikasi tanggap utama saat ingin pasu barang keranjang sub menu opsi prodak sering muncul dua kali tumpang tindih lagi mayoritas topers point belanja kaya mending mesen barang tokped via aplikasi browser aja sekali daripada wasting time aplikasi,neutral,1
BRImo,id.co.bri.brimo,Riyanto Solo,5,ok,0,2025-04-11 07:09:57,ok,ok,positive,2
Telkomsel,com.telkomsel.telkomselcm,Rita Hafifah,3,Sering eror aplikasinya,0,2025-04-11 09:55:09,sering eror aplikasinya,sering eror aplikasi,neutral,1
BRImo,id.co.bri.brimo,Jaka Damai,5,sangat membantu memudahkan transaksi,0,2025-04-11 17:16:57,sangat membantu memudahkan transaksi,sangat bantu mudah transaksi,positive,2
Telkomsel,com.telkomsel.telkomselcm,Heldy Yuhel,1,aplikasi lelet/ngelag bikin tidak namyaman di gunakan,0,2025-04-11 13:33:26,aplikasi leletngelag bikin tidak namyaman di gunakan,aplikasi leletngelag bikin namyaman guna,negative,0
Netflix,com.netflix.mediaclient,Titin Sekar,5,👍🏻👍🏻,0,2025-04-03 13:45:36,,,positive,2
Gojek,com.gojek.app,Keifano Kurnia,1,aplikasi gila merugikan Mitra kalo belum siap jadi aplikator jangan buka aplikator perbaiki dulu aplikasi chat dr tadi ti terhubung antara Mitra dan Customer Aplikasi gila,0,2025-04-10 16:25:28,aplikasi gila merugikan mitra kalo belum siap jadi aplikator jangan buka aplikator perbaiki dulu aplikasi chat dr tadi ti terhubung antara mitra dan customer aplikasi gila,aplikasi gila rugi mitra kalo belum siap aplikator jangan buka aplikator baik dulu aplikasi chat dr tadi ti hubung antara mitra customer aplikasi gila,negative,0
Telkomsel,com.telkomsel.telkomselcm,Fadil Fadil,3,baru update bukannya makin bagus malah makin jelek hadeh,0,2025-04-11 10:56:56,baru update bukannya makin bagus malah makin jelek hadeh,baru update bukan makin bagus malah makin jelek hadeh,neutral,1
Shopee,com.shopee.id,code 354,5,bagus untuk membeli sesuatu,0,2025-04-11 16:35:19,bagus untuk membeli sesuatu,bagus beli sesuatu,positive,2
Tokopedia,com.tokopedia.tkpd,Gomey Sujebeh,1,"tokopedia care tidak ada care''nya,chat cs gak ada respon padahal mau laporan kalau nomer yg terdaftar ditokopedia telah diganti orang sedangkan saya tidak merasa mengganti,beda banget sama sebelah yg cs'nya selalu merespon keluhan pengguna",0,2025-04-10 08:48:31,tokopedia care tidak ada carenyachat cs gak ada respon padahal mau laporan kalau nomer yg terdaftar ditokopedia telah diganti orang sedangkan saya tidak merasa menggantibeda banget sama sebelah yg csnya selalu merespon keluhan pengguna,tokopedia care carenyachat cs gak respon padahal mau lapor kalau nomer yg daftar ditokopedia telah ganti orang sedang rasa menggantibeda banget sama belah yg csnya selalu merespon keluh guna,negative,0
Lazada,com.lazada.android,marcho Souisa,1,mau bayar di tempat malah nggak bisa jadi males,0,2025-04-10 18:53:30,mau bayar di tempat malah nggak bisa jadi males,mau bayar tempat malah nggak males,negative,0
Tokopedia,com.tokopedia.tkpd,Dadan,5,bagus toko pedia semoga selalu memberi kenyamanan pembeli/ konsumen dan membantu kebutuhan masarakan di indonesa dan konsekwen bijaksana 👍👍💪💪💪💪💗💗,0,2025-04-11 14:13:41,bagus toko pedia semoga selalu memberi kenyamanan pembeli konsumen dan membantu kebutuhan masarakan di indonesa dan konsekwen bijaksana,bagus toko dia moga selalu beri nyaman beli konsumen bantu butuh masarakan indonesa konsekwen bijaksana,positive,2
Grab,com.grabtaxi.passenger,Sutono Debkul,5,mudah dan cepat,0,2025-04-11 09:26:58,mudah dan cepat,mudah cepat,positive,2
Lazada,com.lazada.android,Yosep Kuncoro,5,bagus,0,2025-04-11 13:12:58,bagus,bagus,positive,2
Gojek,com.gojek.app,Faiz Setia Aji,5,Ok,1,2025-04-10 22:41:17,ok,ok,positive,2
BRImo,id.co.bri.brimo,didik deky,3,"Apa penyebab ga bisa dibuka, di klik langsung hilang ..",0,2025-04-11 08:01:52,apa penyebab ga bisa dibuka di klik langsung hilang,apa sebab ga buka klik langsung hilang,neutral,1
Lazada,com.lazada.android,Mega Rani,3,Bagus,0,2025-04-10 19:33:11,bagus,bagus,neutral,1
Grab,com.grabtaxi.passenger,Gshs Hshj,5,pengemudi ya ramah,0,2025-04-11 16:32:43,pengemudi ya ramah,kemudi ya ramah,positive,2
BRImo,id.co.bri.brimo,Meliyanti Papayungan,5,keren,0,2025-04-11 08:28:20,keren,keren,positive,2
Grab,com.grabtaxi.passenger,Friskakhasanah,1,MASA MAU ORDER KENDARAAN LAMA UDAH 1 JAM NYARI GA PERNAH DAPET UDAH BEBERAPA KALI GA PERNAH DAPET SAMSEK DIPERCEPAT DONG!!!!!!!!!,0,2025-04-10 07:40:50,masa mau order kendaraan lama udah jam nyari ga pernah dapet udah beberapa kali ga pernah dapet samsek dipercepat dong,masa mau order kendara lama udah jam nyari ga pernah dapet udah beberapa kali ga pernah dapet samsek cepat dong,negative,0
Grab,com.grabtaxi.passenger,Darso Effendy,5,menolong saat darurat,0,2025-04-10 08:58:01,menolong saat darurat,tolong saat darurat,positive,2
Tokopedia,com.tokopedia.tkpd,Jalan Kebenaran,3,3 aja dlu,0,2025-04-10 08:04:45,aja dlu,aja dlu,neutral,1
Instagram,com.instagram.android,Deri Moch,3,"mohon kepada pihak Instagram, tolong benarkan permasalahan ini, jika seseorang sudah keluar dari aplikasi Instagram, tolong status keterangan online orangnya langsung di hilangin, masa saya sudah keluar dari aplikasi Instagram tapi keterangan online ( titik hijau ) masih menyala, nunggu 5 jam dulu baru mati, tolong yaaa pihak Instagram, hal sekecil ini berpengaruh pada kita yaa, supaya pasangan kita tidak ovt, kita benar"" tidak online, tetapi di Instagram status kita masih online. ok thanks 🙏🏻",0,2025-04-06 03:52:41,mohon kepada pihak instagram tolong benarkan permasalahan ini jika seseorang sudah keluar dari aplikasi instagram tolong status keterangan online orangnya langsung di hilangin masa saya sudah keluar dari aplikasi instagram tapi keterangan online titik hijau masih menyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal sekecil ini berpengaruh pada kita yaa supaya pasangan kita tidak ovt kita benar tidak online tetapi di instagram status kita masih online ok thanks,mohon kepada pihak instagram tolong benar masalah jika orang sudah keluar aplikasi instagram tolong status terang online orang langsung hilangin masa sudah keluar aplikasi instagram tapi terang online titik hijau masih nyala nunggu jam dulu baru mati tolong yaaa pihak instagram hal kecil pengaruh yaa supaya pasang ovt benar online tetapi instagram status masih online ok thanks,neutral,1
Shopee,com.shopee.id,Ali Khaydar (ALIKun.Syah),3,"maaf bila menyinggung dan lancang,jika pengiriman lewat kerja sama dengan JNE selalu bermasalah dibawahnya,(bilangnya sudah sampai di apk,kitanya blm dapat)saya ingatkan agar perusahaan shopee selalu berjalan ditengah,resesi dan inflasi,SALAM🙏",0,2025-04-11 16:08:42,maaf bila menyinggung dan lancangjika pengiriman lewat kerja sama dengan jne selalu bermasalah dibawahnyabilangnya sudah sampai di apkkitanya blm dapatsaya ingatkan agar perusahaan shopee selalu berjalan ditengahresesi dan inflasisalam,maaf bila singgung lancangjika kirim lewat kerja sama jne selalu masalah dibawahnyabilangnya sudah sampai apkkitanya blm dapatsaya ingat agar usaha shopee selalu jalan ditengahresesi inflasisalam,neutral,1
Netflix,com.netflix.mediaclient,Kimi Al buchory,1,bagus banget,0,2025-04-06 19:29:41,bagus banget,bagus banget,negative,0
Lazada,com.lazada.android,Ferdiansyah 86,3,Tolong di perbaiki lagi terutama dijaringan setiap saya mau masuk apk selalu lelet banget padahal sinyal lancar,0,2025-04-11 01:05:28,tolong di perbaiki lagi terutama dijaringan setiap saya mau masuk apk selalu lelet banget padahal sinyal lancar,tolong baik lagi utama jaring tiap mau masuk apk selalu lelet banget padahal sinyal lancar,neutral,1
BRImo,id.co.bri.brimo,didik deky,3,"Apa penyebab ga bisa dibuka, di klik langsung hilang ..",0,2025-04-11 08:01:52,apa penyebab ga bisa dibuka di klik langsung hilang,apa sebab ga buka klik langsung hilang,neutral,1
Jenius,com.btpn.dc,M Rohmatullah Al-faru,3,"Jenis bank gak bermutu, admin apaan kok sampek 120rb udah itu uang buat makan bulanan. intinya kurang wort it buat naruh duit",0,2025-03-07 16:07:24,jenis bank gak bermutu admin apaan kok sampek rb udah itu uang buat makan bulanan intinya kurang wort it buat naruh duit,jenis bank gak mutu admin apa kok sampek rb udah uang buat makan bulan inti kurang wort buat naruh duit,neutral,1
Jenius,com.btpn.dc,Richo Jhosiahaan,1,"Saldo saya selalu di potong padahal info nya saldo tidak potong jikalau saldo tidak kurang dari 10.000 Nyata nya setiap bulan selalu potong 10.000, alasan CS nya di chat dari aplikasi karna saldo saya kurang dari 10rb. Padahal saya teansaki hanya sebagian saya ambil saldo ... Awal deposit salso tidak kurang dari 10juta dimasukin tp selama aktif, sampai 6 bulan skrg selalu di potong.. Parah ini aplikasi",0,2025-03-10 10:42:53,saldo saya selalu di potong padahal info nya saldo tidak potong jikalau saldo tidak kurang dari nyata nya setiap bulan selalu potong alasan cs nya di chat dari aplikasi karna saldo saya kurang dari rb padahal saya teansaki hanya sebagian saya ambil saldo awal deposit salso tidak kurang dari juta dimasukin tp selama aktif sampai bulan skrg selalu di potong parah ini aplikasi,saldo selalu potong padahal info nya saldo potong jikalau saldo kurang nyata nya tiap bulan selalu potong alas cs nya chat aplikasi karna saldo kurang rb padahal teansaki hanya bagi ambil saldo awal deposit salso kurang juta dimasukin tp lama aktif sampai bulan skrg selalu potong parah aplikasi,negative,0
Instagram,com.instagram.android,JARDIK GRAFF,3,TERLALU BANYAK IKLAN TERMASUK IKLAN JUDOL,0,2025-04-06 00:05:43,terlalu banyak iklan termasuk iklan judol,terlalu banyak iklan masuk iklan judol,neutral,1
Tokopedia,com.tokopedia.tkpd,Alfriz Salamu,3,"diluar pulau Jawa ongkirnya mahal sekali, yatuhann, beli barang 5000 ongkirnya 60k 😭, beli pulpen 1 biji ongkirnya Kaya beli 20.",0,2025-04-09 21:56:44,diluar pulau jawa ongkirnya mahal sekali yatuhann beli barang ongkirnya k beli pulpen biji ongkirnya kaya beli,luar pulau jawa ongkirnya mahal sekali yatuhann beli barang ongkirnya k beli pulpen biji ongkirnya kaya beli,neutral,1
Grab,com.grabtaxi.passenger,Jessica Florencia,1,"grab, tolong ya pengemudinya bisa diedukasi lagi tentang fitur2nya atau layanan apa aja yg kalian tawarin. Saya barusan pesan 2 tujuan, di tujuan pertama saya ditinggal dan pesanan saya diselesaikan begitu aja? Saya chat juga gak dibalas. Kalau memang ga ngeh saya 2 tujuan, minimal chat saya dibalas. Minta maaf atau balik lagi buat tanggung jawab. Jangan mau duitnya doang. kalau emg ga niat krn harga promo, lbh baik gausah diambil dri awal. gini buat saya telat aja",0,2025-04-10 16:48:33,grab tolong ya pengemudinya bisa diedukasi lagi tentang fiturnya atau layanan apa aja yg kalian tawarin saya barusan pesan tujuan di tujuan pertama saya ditinggal dan pesanan saya diselesaikan begitu aja saya chat juga gak dibalas kalau memang ga ngeh saya tujuan minimal chat saya dibalas minta maaf atau balik lagi buat tanggung jawab jangan mau duitnya doang kalau emg ga niat krn harga promo lbh baik gausah diambil dri awal gini buat saya telat aja,grab tolong ya mud edukasi lagi tentang fiturnya layan apa aja yg kalian tawarin barusan pesan tuju tuju pertama tinggal pesan selesai begitu aja chat gak balas kalau memang ga ngeh tuju minimal chat balas minta maaf balik lagi buat tanggung jawab jangan mau duit doang kalau emg ga niat krn harga promo lbh baik gausah ambil dri awal gin buat telat aja,negative,0
Tokopedia,com.tokopedia.tkpd,Santa,3,"promonya sih sudah Bagus tapi kurirnya itu loh katanya kurir rekomendasi tapi lelet, sudah mahal lelet bgt ga kek toko sebelah padahal gue kalo belanja ditoko sebelah walaupun jasa kirimnya sama tapi ga lelet kek beli ditoko ini, perbaiki lah",0,2025-04-11 07:49:04,promonya sih sudah bagus tapi kurirnya itu loh katanya kurir rekomendasi tapi lelet sudah mahal lelet bgt ga kek toko sebelah padahal gue kalo belanja ditoko sebelah walaupun jasa kirimnya sama tapi ga lelet kek beli ditoko ini perbaiki lah,promonya sih sudah bagus tapi kurir loh kata kurir rekomendasi tapi lelet sudah mahal lelet bgt ga kek toko belah padahal gue kalo belanja toko belah walaupun jasa kirim sama tapi ga lelet kek beli toko baik lah,neutral,1
